10:43:25,22.142415426583526,63.687646888521236
10:43:35,21.90593287174216,63.233484534273856
10:43:45,21.500572302197035,64.60727264619543
10:43:55,21.615699097413838,57.05696506454712
10:44:05,21.026805327614397,58.95653283000467
10:44:15,21.69868070792081,60.12667904345726
10:44:25,21.861693142669434,63.17139975638235
10:44:35,21.76276271205422,59.35265790588987
10:44:45,21.244544358502843,58.58111930511253
10:44:55,22.389595603914866,58.196679343563574
10:45:05,22.21594954669925,55.14450766822329
10:45:15,21.03983001782165,56.34201571854843
10:45:25,22.42597983715595,58.89524241481443
10:45:35,22.371342210004823,63.34307865251773
10:45:45,21.935913981321686,64.92132813959799
10:45:55,21.077381609368118,58.886810859370684
10:46:05,21.382094048358148,61.54245353207682
10:46:15,21.08482480696989,55.006944593967965
10:46:25,21.91570367699418,56.76251546153932
10:46:35,22.702414358002255,59.55596613464998
10:46:45,22.88509349092204,60.74958254940449
10:46:55,22.322627603138507,56.687095044910166
10:47:05,21.379841571717893,56.958255268766
10:47:15,21.770315264753147,57.48167079441655
10:47:25,22.5925134618527,55.88566218506947
10:47:35,22.596125301580994,61.89552609767521
10:47:45,21.818318997481303,55.178352377578456
10:47:55,21.03223747976875,56.221977797518235
10:48:05,22.773474096811192,56.20726374460084
10:48:15,21.46225251591657,60.89153012940165
10:48:25,21.949600863914842,56.29528964374052
10:48:35,21.95485380919209,58.52972416984368
10:48:45,21.14501839487625,56.614585273001474
