18:09:13,22.08917531240748,64.68716150022311
18:09:43,22.19849192543228,60.63688609360229
18:10:13,22.398124015152483,57.12675605881355
18:10:43,21.702139641034798,62.044583285430775
18:11:13,21.65957690968263,63.10527909336264
18:11:43,22.33966704901856,58.81823604000745
18:12:13,22.424400817226314,58.95653529726276
18:12:43,21.552612472893117,55.28490222428086
18:13:13,22.06678027888939,64.69341204501825
18:13:43,21.35514568279654,57.801258321355604
18:14:13,21.47911969106818,56.35184825432487
18:14:43,22.428268414053417,60.349689021381934
18:15:13,22.008655026731994,58.2695457088979
18:15:43,22.220269475896956,64.37306195131069
18:16:13,22.928534579252066,60.52304112150462
18:16:43,21.172921365453398,56.92984494220186
18:17:13,21.100728839020636,63.625451684038765
18:17:43,22.973060772955645,62.49550332933517
18:18:13,21.06232097257486,56.722162825806336
18:18:43,22.60055248519178,62.81354675319966
18:19:13,21.762544456886886,63.570832749061424
18:19:43,22.327423225889167,63.96059636927434
18:20:13,22.834695252254576,56.166923789733715
18:20:43,21.663803659278756,60.991298271336746
18:21:13,22.73614968516323,62.89660380058386
18:21:43,22.980948883572,56.48834388595337
18:22:13,22.94048452192796,56.308736918552
18:22:43,21.69878481983087,64.48295950754301
18:23:13,22.964379839463223,61.00192232519103
18:23:43,21.414807264935032,59.02545827100746
18:24:13,22.325371111217947,64.68772842025737
18:24:43,22.069205435658972,57.728034110117996
18:25:13,21.14136946306584,59.87850156303634
18:25:43,21.63385600003945,56.342840237042395
18:26:13,22.997327711355183,64.88825835807023
18:26:43,21.95405792518564,64.405840245621
18:27:13,21.06938519855567,59.945438019988806
18:27:43,22.630803688959396,60.62157278897532
18:28:13,21.05822580002832,57.39374734730578
18:28:43,21.15663847229806,64.18767089997432
